Unnamed: 0,TIME,STEP,STEP_NAME,PARAM_ALIAS,VALUE
182,2023-10-02 11:05:42.090,0,STANDBY,TEMP_PROFILE_2,311.75994050876784
183,2023-10-02 11:05:43.085,0,STANDBY,TEMP_PROFILE_2,311.50474049721987
184,2023-10-02 11:05:44.080,0,STANDBY,TEMP_PROFILE_2,311.68625135360674
185,2023-10-02 11:05:45.075,0,STANDBY,TEMP_PROFILE_2,311.7976869500213
186,2023-10-02 11:05:46.070,0,STANDBY,TEMP_PROFILE_2,311.5437540511629
187,2023-10-02 11:05:47.065,0,STANDBY,TEMP_PROFILE_2,311.5907542659364
188,2023-10-02 11:05:48.060,0,STANDBY,TEMP_PROFILE_2,311.41501188000393
189,2023-10-02 11:05:49.055,0,STANDBY,TEMP_PROFILE_2,311.6117425731908
190,2023-10-02 11:05:50.050,0,STANDBY,TEMP_PROFILE_2,311.5331935190286
191,2023-10-02 11:05:51.045,0,STANDBY,TEMP_PROFILE_2,311.44263742471657
192,2023-10-02 11:05:52.040,0,STANDBY,TEMP_PROFILE_2,311.38884869206987
193,2023-10-02 11:05:53.035,0,STANDBY,TEMP_PROFILE_2,311.312884288585
194,2023-10-02 11:05:54.030,0,STANDBY,TEMP_PROFILE_2,311.3243740261733
195,2023-10-02 11:05:55.025,0,STANDBY,TEMP_PROFILE_2,311.46970409638476
196,2023-10-02 11:05:56.020,0,STANDBY,TEMP_PROFILE_2,311.3125984389172
197,2023-10-02 11:05:57.015,0,STANDBY,TEMP_PROFILE_2,311.3280879099974
198,2023-10-02 11:05:58.010,0,STANDBY,TEMP_PROFILE_2,311.12319809922775
199,2023-10-02 11:05:59.005,0,STANDBY,TEMP_PROFILE_2,311.24780121558643
200,2023-10-02 11:06:00.000,0,STANDBY,TEMP_PROFILE_2,311.2376628686147
201,2023-10-02 11:06:00.995,0,STANDBY,TEMP_PROFILE_2,311.0776237559388
202,2023-10-02 11:06:01.990,0,STANDBY,TEMP_PROFILE_2,311.20899460340723
203,2023-10-02 11:06:02.985,0,STANDBY,TEMP_PROFILE_2,311.180811780857
204,2023-10-02 11:06:03.980,0,STANDBY,TEMP_PROFILE_2,311.01712788050617
205,2023-10-02 11:06:04.975,0,STANDBY,TEMP_PROFILE_2,311.05770517283196
206,2023-10-02 11:06:05.970,0,STANDBY,TEMP_PROFILE_2,310.9066113986318
207,2023-10-02 11:06:06.965,0,STANDBY,TEMP_PROFILE_2,310.9696859420174
208,2023-10-02 11:06:07.960,0,STANDBY,TEMP_PROFILE_2,310.88016105904984
209,2023-10-02 11:06:08.955,0,STANDBY,TEMP_PROFILE_2,310.7499467654659
210,2023-10-02 11:06:09.950,0,STANDBY,TEMP_PROFILE_2,310.7067245548741
211,2023-10-02 11:06:10.945,0,STANDBY,TEMP_PROFILE_2,310.9158367293897
212,2023-10-02 11:06:11.940,0,STANDBY,TEMP_PROFILE_2,310.94588087698907
213,2023-10-02 11:06:12.935,0,STANDBY,TEMP_PROFILE_2,310.6219691300309
214,2023-10-02 11:06:13.930,0,STANDBY,TEMP_PROFILE_2,310.710772885018
215,2023-10-02 11:06:14.925,0,STANDBY,TEMP_PROFILE_2,310.6337367147198
216,2023-10-02 11:06:15.920,0,STANDBY,TEMP_PROFILE_2,310.6228348735657
217,2023-10-02 11:06:16.915,0,STANDBY,TEMP_PROFILE_2,310.5614319497053
218,2023-10-02 11:06:17.910,0,STANDBY,TEMP_PROFILE_2,310.5155757844221
219,2023-10-02 11:06:18.905,0,STANDBY,TEMP_PROFILE_2,310.4398274347283
220,2023-10-02 11:06:19.900,0,STANDBY,TEMP_PROFILE_2,310.5896013862357
221,2023-10-02 11:06:20.895,0,STANDBY,TEMP_PROFILE_2,310.46658316908855
222,2023-10-02 11:06:21.890,0,STANDBY,TEMP_PROFILE_2,310.58810222927616
223,2023-10-02 11:06:22.885,0,STANDBY,TEMP_PROFILE_2,310.47195143751304
224,2023-10-02 11:06:23.880,0,STANDBY,TEMP_PROFILE_2,310.4520033424853
225,2023-10-02 11:06:24.875,0,STANDBY,TEMP_PROFILE_2,310.52075576592745
226,2023-10-02 11:06:25.870,0,STANDBY,TEMP_PROFILE_2,310.31285937938645
227,2023-10-02 11:06:26.865,0,STANDBY,TEMP_PROFILE_2,310.3709608406145
228,2023-10-02 11:06:27.860,0,STANDBY,TEMP_PROFILE_2,310.2721756566482
229,2023-10-02 11:06:28.855,0,STANDBY,TEMP_PROFILE_2,310.1534758376204
230,2023-10-02 11:06:29.850,0,STANDBY,TEMP_PROFILE_2,310.1049466693755
231,2023-10-02 11:06:30.845,0,STANDBY,TEMP_PROFILE_2,310.2698068178261
232,2023-10-02 11:06:31.840,0,STANDBY,TEMP_PROFILE_2,310.31831144927946
233,2023-10-02 11:06:32.835,0,STANDBY,TEMP_PROFILE_2,310.1359021197792
234,2023-10-02 11:06:33.830,0,STANDBY,TEMP_PROFILE_2,310.1340320848246
235,2023-10-02 11:06:34.825,0,STANDBY,TEMP_PROFILE_2,310.0762334094239
